mortality_rate,T2M,O3
0.999,286.148,37.768
1.034,286.577,32.076
1.244,285.905,35.207
1.209,286.476,42.251
1.086,286.455,44.702
1.139,286.395,48.649
1.121,286.791,45.011
1.174,286.632,50.707
1.331,287.81,39.993
1.139,287.551,44.561
1.051,287.079,44.059
1.454,286.571,34.5
1.209,285.737,34.401
1.436,285.019,31.604
1.577,285.418,36.573
1.366,284.749,40.406
1.296,282.254,34.152
1.244,281.265,34.261
1.261,282.519,34.61
1.156,284.714,44.557
1.174,284.728,25.315
1.226,288.265,30.331
0.928,285.33,27.557
1.226,284.497,16.054
1.104,287.055,29.444
1.384,286.736,29.249
1.454,287.571,20.103
1.209,288.243,24.459
1.174,286.497,21.873
1.314,286.106,30.641
1.086,283.149,33.365
1.156,282.791,21.251
1.139,284.205,24.185
1.191,285.085,38.883
1.401,286.735,47.778
1.472,282.206,37.1
1.331,281.541,20.843
1.401,284.816,35.039
1.279,283.6,39.032
1.156,283.139,30.208
1.489,285.245,40.672
1.436,280.402,30.799
1.542,277.798,21.622
1.226,276.383,22.335
1.454,278.54,24.868
1.489,278.661,31.69
1.472,281.402,22.86
1.331,282.741,18.059
1.209,283.043,19.714
1.436,283.269,9.932
1.331,283.012,17.848
1.069,283.234,11.027
1.594,282.789,18.412
1.366,283.393,38.049
1.191,281.895,52.027
1.436,281.787,41.683
1.577,281.612,43.629
1.261,280.824,24.578
1.051,280.875,11.867
1.454,284.681,23.438
1.156,285.195,39.186
1.472,282.101,33.486
1.069,279.929,23.309
1.139,281.943,29.029
1.454,282.417,29.938
1.244,283.054,45.474
1.314,279.489,49.142
1.401,275.363,41.501
1.034,275.733,32.313
1.454,277.985,37.168
1.261,278.38,29.875
1.419,279.956,10.656
1.436,281.823,23.165
1.629,278.568,19.876
1.472,277.147,20.867
1.577,278.564,28.407
1.331,277.685,23.941
1.366,275.666,19.29
1.717,274.775,14.294
1.559,278.013,27.886
1.472,276.952,14.438
1.296,278.264,17.803
1.524,274.869,6.904
1.699,277.608,11.37
1.629,276.627,19.465
1.927,276.123,17.854
1.804,276.069,12.148
1.594,276.288,12.977
2.102,277.725,33.279
1.682,277.877,13.272
1.839,277.809,9.399
1.734,276.54,6.315
1.909,277.927,13.273
1.577,282.12,24.313
1.664,278.648,25.587
1.945,283.255,38.376
1.98,283.041,46.171
1.98,282.698,23.904
1.734,281.563,17.683
1.699,279.63,19.739
1.647,279.212,30.65
2.12,275.756,32.087
1.822,275.605,22.554
2.067,275.575,21.597
2.12,274.552,14.65
2.015,273.748,6.421
2.207,273.788,
1.306,279.634,7.754
1.344,276.284,17.621
1.357,275.587,14.177
1.216,279.008,13.125
1.165,279.045,32.607
0.998,277.015,22.156
1.37,279.795,40.511
1.203,280.756,39.986
1.254,278.534,40.937
1.254,282.45,41.893
1.126,279.883,19.78
1.05,277.194,28.076
0.947,282.294,48.345
1.126,280.966,42.451
1.267,282.421,45.386
0.998,277.414,22.207
1.101,279.807,25.819
1.229,282.843,38.634
1.037,285.071,46.492
1.075,285.323,43.483
1.088,283.363,44.58
0.947,278.069,26.15
1.011,283.249,28.735
0.934,281.256,33.163
0.845,280.637,37.228
1.011,280.631,40.881
0.973,280.336,33.826
1.05,277.487,8.65
0.998,280.089,19.754
0.832,277.374,33.509
0.934,278.895,54.02
1.062,276.78,47.754
1.062,276.059,37.48
1.024,278.542,54.251
0.845,278.826,40.244
1.178,282.674,53.973
0.947,279.516,40.085
1.101,280.498,16.327
0.96,280.329,13.043
0.986,279.613,10.496
0.934,278.517,9.583
1.037,278.42,6.109
1.242,278.525,2.773
1.011,276.792,5.445
1.101,276.604,18.816
1.011,277.34,25.933
1.024,274.455,17.959
1.075,273.866,10.371
1.139,274.658,5.869
1.05,275.739,7.711
0.96,276.684,3.833
1.062,281.119,32.818
1.075,283.457,46.082
0.986,281.737,35.974
1.101,282.213,45.117
1.114,278.385,31.346
0.986,282.022,58.375
1.178,278.785,31.88
0.845,278.961,14.977
1.242,279.635,33.042
1.088,282.03,70.892
1.05,282.352,65.781
0.883,277.132,50.163
1.037,276.728,43.291
1.075,277.023,31.737
1.318,281.499,42.769
1.037,280.519,51.834
0.768,280.661,50.896
0.922,280.017,51.191
0.973,279.739,67.938
1.062,281.481,61.991
0.947,280.5,70.777
0.87,280.359,44.673
1.024,281.14,23.386
1.139,283.185,25.367
1.088,280.158,44.532
1.037,277.633,63.812
1.165,276.838,44.846
1.037,277.573,42.428
1.062,278.358,35.96
0.96,278.298,75.547
0.794,275.856,70.055
1.203,274.273,43.684
1.037,275.052,50.966
1.037,276.219,55.881
1.19,278.433,32.006
1.011,278.792,33.042
1.126,279.791,51.526
1.267,280.707,65.761
1.101,282.436,62.508
0.87,281.475,34.727
1.011,283.249,56.349
1.062,284.002,41.068
1.139,284.543,32.498
1.05,284.916,28.207
1.062,280.074,57.641
1.088,275.229,61.403
1.075,276.421,48.858
1.075,277.196,38.48
1.075,278.664,36.082
1.011,279.479,36.599
1.024,280.3,56.665
0.742,280.927,67.563
1.062,280.176,46.178
1.254,279.705,57.169
0.973,279.39,46.169
1.062,279.638,43.697
1.024,279.559,67.104
0.986,281.203,53.478
1.152,281.134,42.273
0.947,283.778,39.96
1.126,283.759,55.767
1.152,284.883,48.28
0.909,283.964,32.989
0.819,283.452,55.371
1.075,285.448,56.837
0.883,287.79,60.515
0.73,287.919,57.72
0.896,283.837,54.264
0.845,281.811,45.919
1.152,282.078,55.867
0.832,282.353,57.589
0.922,283.732,37.568
0.883,287.243,50.148
0.819,289.973,53.197
0.627,289.185,68.979
0.986,289.196,71.851
0.947,290.769,72.371
0.73,291.377,76.172
0.883,291.626,55.357
0.909,292.237,74.387
0.858,291.793,87.848
0.896,290.752,86.008
0.858,288.702,88.097
0.909,288.164,83.938
0.883,286.488,69.295
1.088,284.609,51.168
0.883,283.039,51.073
0.781,283.912,80.657
1.024,282.708,73.482
0.845,283.529,74.584
0.717,285.97,71.928
0.909,288.119,66.465
0.768,289.003,67.081
0.717,289.011,98.802
0.845,286.172,59.758
0.909,285.518,77.091
0.986,288.78,55.184
0.768,289.341,31.904
0.742,288.794,40.265
0.858,289.421,58.73
0.832,289.333,54.772
0.704,287.571,61.706
0.781,289.013,51.046
0.806,288.455,40.18
0.64,289.111,44.924
1.05,288.572,47.513
0.64,288.01,50.919
0.998,288.255,64.717
0.934,291.307,80.39
0.794,292.54,81.425
0.896,291.245,50.204
0.742,288.328,50.328
1.19,285.656,48.769
0.717,285.532,49.99
0.832,286.177,57.644
0.909,286.012,59.074
0.832,285.783,48.987
0.755,287.922,57.46
0.742,287.888,58.75
0.896,289.607,58.083
0.717,288.138,38.588
0.704,289.497,28.832
0.922,290.385,55.078
0.653,289.038,56.442
0.845,289.945,53.307
0.87,290.158,50.414
0.998,288.929,48.876
0.845,290.346,42.466
0.819,291.229,51.894
0.653,289.667,48.158
0.819,289.675,44.633
0.858,292.773,69.893
0.755,289.128,39.011
0.781,289.49,36.881
0.896,288.995,41.57
0.666,290.086,55.481
0.653,288.196,59.739
0.858,287.534,51.287
0.883,288.012,49.119
0.909,287.038,27.605
0.73,289.493,43.805
0.858,288.27,42.584
0.858,286.749,44.146
0.627,288.407,45.442
0.819,290.834,42.522
0.998,292.913,34.532
0.883,289.971,40.088
0.755,287.662,29.284
0.922,289.4,24.836
0.704,289.577,42.961
0.704,287.883,52.385
0.845,288.15,48.754
0.858,291.151,32.317
1.165,293.062,34.013
0.858,292.961,67.55
0.87,293.68,56.69
0.909,293.596,62.467
1.037,294.588,70.423
1.075,294.659,70.11
1.011,291.788,46.6
0.87,292.817,40.559
0.87,293.952,51.853
0.794,291.117,47.888
0.755,290.599,45.081
0.819,290.348,34.633
0.64,289.664,37.602
0.666,289.268,25.046
0.845,293.006,27.793
0.717,290.857,29.157
0.742,289.443,30.499
0.666,288.347,36.953
0.755,290.208,42.853
0.755,289.205,38.334
0.832,288.787,43.57
0.845,287.397,44.372
0.742,287.958,37.529
0.666,288.443,35.568
0.666,289.25,46.928
0.755,289.714,49.933
0.717,289.416,40.461
0.704,289.445,38.51
0.947,289.414,41.542
0.704,289.525,34.853
0.64,287.914,38.816
0.627,288.275,47.011
0.781,289.225,43.108
0.845,290.434,31.149
0.768,291.076,26.632
0.678,291.485,28.83
0.909,291.442,21.428
0.717,292.291,10.346
0.794,292.272,38.614
0.794,291.657,28.233
0.704,288.917,39.595
0.474,288.449,37.808
0.806,287.315,39.962
0.781,286.751,39.936
0.666,287.381,31.728
0.781,287.666,36.861
0.755,287.402,31.665
0.627,287.026,27.9
0.781,289.273,24.266
0.883,289.001,30.451
0.717,289.64,29.333
1.062,286.867,17.575
0.512,286.775,21.362
0.858,286.75,38.134
0.717,286.326,24.81
0.678,285.8,13.874
0.819,286.637,18.9
0.678,285.783,25.121
0.845,285.885,29.431
0.806,286.115,27.965
0.73,286.325,35.893
0.614,286.466,39.145
0.73,286.295,46.572
0.794,287.628,28.657
0.691,287.623,32.857
0.768,286.775,29.886
0.806,286.564,18.57
0.832,285.661,30.085
0.781,284.816,28.988
0.909,285.295,28.966
1.024,284.752,39.05
1.024,282.028,29.528
0.896,280.877,28.22
0.832,282.465,30.511
0.806,285.002,38.288
1.101,284.219,13.447
0.934,288.164,27.88
0.806,285.152,18.438
0.909,284.032,12.586
0.947,286.633,24.904
0.806,286.216,22.584
0.819,287.575,15.368
0.768,288.286,14.279
0.922,286.466,16.709
0.819,286.319,28.006
0.922,282.885,26.865
0.947,282.451,11.726
0.896,283.758,18.241
0.678,284.795,32.205
0.858,286.567,42.095
0.858,281.932,30.433
0.909,281.116,13.349
0.845,284.65,32.023
0.909,283.259,31.776
0.717,282.749,26.253
0.73,285.231,33.899
0.794,279.957,22.289
0.934,277.235,17.188
0.896,275.786,15.519
0.947,277.998,15.98
0.96,278.172,25.297
0.819,280.836,18.972
1.152,282.236,8.098
0.781,282.628,13.491
0.973,282.974,4.661
1.05,282.731,10.337
0.934,282.901,3.669
1.024,282.489,18.502
0.934,283.281,36.002
0.909,281.835,51.324
0.794,281.743,40.435
1.126,281.341,39.794
0.883,280.441,16.762
0.96,280.601,8.484
1.152,284.378,14.106
0.832,285.358,32.081
0.947,282.585,26.036
1.139,279.485,12.608
1.05,281.654,17.513
0.717,282.028,16.284
0.973,283.194,32.966
0.909,279.836,48.866
0.986,274.886,38.733
1.114,275.425,31.401
0.947,277.259,32.426
0.832,277.304,23.698
0.832,278.956,4.019
1.152,281.445,16.857
1.011,278.928,10.941
1.075,276.259,11.24
1.178,278.025,26.646
1.216,276.523,20.126
0.845,275.28,12.005
0.973,273.611,6.619
1.165,278.002,24.892
1.126,276.785,11.419
1.126,277.287,12.049
0.973,273.502,5.156
1.382,277.143,8.02
1.19,275.826,10.747
1.242,274.731,5.893
1.203,274.914,4.388
1.485,276.022,12.036
1.216,278.238,28.432
1.165,277.281,5.36
1.306,277.456,8.319
1.126,276.213,1.967
1.216,277.365,9.023
1.254,282.099,20.273
1.306,278.473,20.248
1.408,283.797,39.362
1.178,282.737,48.092
1.587,283.098,18.723
1.562,281.651,10.014
1.472,279.342,10.262
1.152,279.004,35.724
1.178,275.418,31.023
1.408,275.058,18.046
1.472,274.982,15.43
1.472,273.9,8.788
1.267,273.07,3.478
1.677,273.165,
1.756,279.269,17.877
1.899,276.276,22.785
1.709,275.664,16.795
1.958,279.23,19.73
1.661,279.496,38.167
1.709,277.819,27.906
1.614,280.2,43.053
1.555,281.208,46.916
1.436,279.235,46.371
1.804,282.47,49.531
1.59,279.665,33.407
1.709,278.118,34.791
1.483,282.362,52.081
1.745,280.969,49.28
1.46,282.448,52.21
1.626,277.807,29.563
1.341,280.498,34.257
1.495,283.215,44.5
1.412,284.939,49.541
1.543,284.631,45.925
1.495,283.161,47.693
1.531,279.212,35.68
1.234,283.199,36.994
1.555,281.257,38.471
1.388,280.864,42.664
1.246,280.515,45.834
1.472,279.87,38.562
1.388,277.677,22.96
1.27,280.11,32.533
1.234,277.683,40.241
1.329,279.451,58.305
1.282,277.034,49.314
1.353,276.699,42.833
1.27,278.979,57.537
1.412,278.915,46.83
1.388,282.916,57.893
1.4,279.835,43.11
1.4,280.92,30.552
1.092,280.466,22.928
1.27,279.756,14.912
1.246,278.628,13.863
1.341,278.647,10.44
1.436,279.143,5.985
1.175,278.076,5.718
1.305,276.717,15.86
1.317,277.417,22.611
1.234,274.852,23.136
1.424,274.207,18.235
1.46,275.524,13.793
1.365,276.176,9.982
1.507,277.216,10.452
1.638,281.415,45.166
1.424,283.216,52.485
1.341,281.952,45.858
1.305,282.138,48.211
1.685,279.069,38.381
1.578,281.969,64.275
1.412,279.326,45.409
1.388,279.699,26.484
1.412,280.071,42.691
1.4,282.34,70.97
1.175,282.629,66.082
1.555,277.375,58.218
1.341,277.161,47.551
1.448,277.047,40.544
1.424,281.305,49.351
1.377,280.708,62.675
1.104,280.936,59.004
1.294,279.92,62.334
1.638,280.053,72.357
1.424,281.844,64.215
1.21,280.655,74.372
1.27,280.627,56.702
1.4,281.584,36.417
1.519,283.109,35.022
1.032,280.482,51.786
1.305,278.101,61.557
1.258,277.016,49.809
1.234,278.025,45.989
1.116,278.809,47.683
1.531,279.141,73.098
1.365,276.365,71.34
1.46,275.157,52.121
1.448,275.838,56.846
1.436,276.952,59.537
1.531,279.282,44.18
1.816,278.844,40.745
1.543,280.306,59.533
1.448,281.025,69.451
1.4,282.16,67.424
1.388,281.684,51.158
1.507,283.379,61.471
1.483,284.188,46.769
1.282,285.065,39.428
1.305,284.368,36.475
1.294,280.739,58.981
1.246,275.705,62.633
1.4,276.585,56.005
1.424,277.383,53.38
1.626,278.579,47.623
1.282,279.3,50.014
1.472,280.382,62.873
1.388,281.137,71.826
1.46,280.461,59.777
1.116,280.289,61.392
1.341,279.446,50.257
1.377,280.102,51.812
1.341,279.99,65.71
1.317,281.7,55.488
1.282,281.284,40.844
1.65,284.166,42.076
1.341,284.039,54.619
1.483,284.954,53.5
1.329,284.449,48.805
1.151,283.706,62.079
1.258,285.123,59.131
1.151,287.237,67.049
1.46,286.933,58.271
1.507,283.364,62.883
1.412,281.646,59.295
1.483,281.767,68.097
1.412,282.4,68.937
1.068,283.818,55.257
1.163,287.6,61.006
1.282,290.022,68.65
0.973,289.375,72.169
1.163,289.48,74.16
1.341,290.895,77.935
1.246,291.633,83.57
1.151,290.485,73.375
1.258,291.482,86.473
1.222,292.124,90.53
1.199,291.222,86.232
1.222,289.589,87.2
1.175,288.808,85.49
1.282,286.641,71.226
1.246,285.386,57.227
1.294,283.607,52.338
1.151,284.418,80.911
1.092,283.291,78.093
1.353,284.251,77.804
1.234,286.403,79.171
1.092,288.129,75.115
1.056,288.892,72.665
1.21,289.107,91.069
1.116,286.965,65.934
1.068,286.588,68.278
1.187,288.706,58.99
1.116,288.456,41.925
1.163,288.468,52.465
1.032,289.356,63.63
1.329,289.285,61.968
1.032,288.139,69.922
1.08,288.886,56.542
1.246,288.566,53.162
1.092,288.227,51.362
1.08,287.392,53.507
0.973,287.833,55.64
1.199,288.199,62.46
1.08,291.433,79.175
1.104,292.462,82.454
1.127,291.675,52.658
1.104,288.9,48.589
1.199,286.244,49.187
1.032,285.884,53.922
1.258,286.329,59.962
0.997,286.382,59.584
1.258,286.3,53.798
1.187,287.467,60.388
1.068,287.824,62.887
1.092,289.099,58.714
1.234,287.761,45.111
1.258,289.507,35.778
0.938,289.466,55.771
1.27,288.838,57.113
1.234,290.096,58.68
1.365,289.591,53.55
1.222,288.435,52.229
1.127,289.978,46.887
1.139,290.468,52.026
0.854,289.381,50.777
1.282,288.941,49.224
1.127,292.28,69.545
0.961,288.987,44.197
1.092,288.904,47.02
1.175,288.684,48.153
1.068,289.336,58.136
1.282,288.129,63.556
0.807,287.45,61.394
1.187,287.794,54.874
1.068,287.395,39.07
1.068,288.883,45.769
1.08,288.002,47.688
1.187,286.774,48.229
1.27,288.203,48.491
1.068,290.012,44.352
0.819,292.055,36.604
1.187,290.122,41.682
1.009,288.366,36.083
1.116,289.331,33.743
1.104,289.506,46.041
1.116,288.1,51.405
1.199,288.213,52.476
1.104,290.784,41.35
1.234,292.751,43.908
1.116,293.511,71.597
1.258,292.55,62.486
1.151,292.642,64.466
1.009,294.016,65.883
1.187,294.024,76.55
0.926,290.863,50.696
1.234,292.039,45.96
0.973,292.579,51.801
0.961,290.423,49.753
1.104,290.545,46.568
0.949,290.099,39.127
1.068,289.393,42.337
1.021,289.589,33.123
1.199,292.303,31.904
1.127,290.317,36.352
0.985,290.022,39.163
1.009,288.5,43.912
0.89,289.72,46.353
1.246,288.895,43.225
1.021,288.451,48.586
1.163,287.228,49.078
0.914,287.574,44.271
1.163,288.092,41.591
1.187,288.899,51.078
1.127,289.207,52.116
1.08,289.311,46.58
1.388,289.299,44.357
0.985,289.086,48.119
1.009,289.429,43.056
1.27,288.209,43.546
1.044,287.998,50.977
0.973,289.202,46.52
1.104,290.171,38.014
1.305,290.561,35.078
1.127,291.185,34.687
1.329,291.074,33.964
1.27,292.039,22.595
1.151,292.221,46.35
1.127,290.776,44.778
0.961,288.749,44.273
1.116,288.296,43.575
1.08,287.272,44.804
1.08,286.876,45.952
1.092,287.692,37.759
1.068,287.608,43.392
1.08,287.716,40.637
0.938,286.741,39.644
1.222,289.177,36.63
1.044,289.112,39.178
1.151,289.138,39.307
0.985,286.982,28.338
0.89,287.063,29.043
1.116,287.097,39.995
1.163,286.544,31.074
1.258,285.962,24.926
1.104,286.538,25.583
0.997,286.014,29.03
1.305,286.301,36.438
1.092,286.105,41.748
1.092,286.357,43.741
1.08,286.835,42.988
1.294,286.393,47.559
1.246,287.567,32.741
1.104,287.734,34.769
1.27,286.712,36.373
1.092,286.232,29.473
1.21,285.627,38.252
1.222,285.02,32.953
1.282,285.721,36.726
1.116,285.047,42.201
1.46,282.422,36.51
1.365,281.41,35.11
1.234,283.17,39.787
1.21,285.537,42.879
1.163,284.741,25.744
0.973,288.044,35.734
1.388,284.993,25.047
1.139,284.11,19.953
1.294,286.542,36.386
1.365,286.147,33.171
1.068,287.693,28.089
1.187,288.186,30.046
1.092,286.778,30.594
1.222,286.576,38.494
1.353,283.307,33.688
1.246,282.392,21.525
1.294,283.787,29.329
1.495,285.082,45.243
1.294,286.599,51.083
1.139,282.278,36.445
1.092,281.9,22.246
1.27,285.067,41.631
1.032,283.341,38.523
1.175,283.158,34.989
1.555,285.45,41.248
1.127,280.358,29.807
1.27,277.536,25.144
1.222,276.438,25.494
1.317,278.106,24.675
1.294,278.204,26.723
1.377,280.341,21.972
1.472,282.304,18.956
1.234,282.714,16.976
1.246,283.105,8.141
1.044,282.737,14.604
1.424,282.604,7.399
1.329,282.624,31.515
1.4,283.746,45.13
1.163,282.358,54.219
1.258,282.379,48.646
1.222,281.825,44.954
1.412,280.59,22.86
1.139,281.405,21.655
1.329,284.341,26.447
1.448,285.434,39.299
1.294,283.7,32.381
1.21,280.799,25.566
1.329,282.076,28.192
1.388,282.254,21.047
1.021,283.73,36.099
1.294,280.819,49.501
1.127,276.205,40.845
1.068,276.709,35.666
1.472,277.437,33.32
1.472,277.093,25.128
1.365,278.967,10.82
1.543,281.715,29.041
1.4,278.891,20.57
1.472,276.209,11.54
1.365,277.06,24.55
1.282,275.89,21.406
1.448,276.133,22.961
1.472,274.132,14.135
1.602,279.057,35.179
1.673,277.843,22.65
1.602,277.186,14.119
1.745,274.172,9.121
1.519,277.388,19.087
1.65,276.227,17.339
1.483,274.613,11.875
1.555,274.526,8.432
1.745,277.096,18.145
1.923,278.96,32.564
1.923,277.203,12.941
1.851,277.113,9.178
1.946,276.623,7.649
2.053,277.578,17.597
2.207,282.473,30.235
2.041,279.417,27.426
2.006,283.904,40.004
1.828,282.611,47.658
1.934,283.341,25.192
2.279,281.606,16.628
2.041,279.583,13.423
1.875,279.197,35.212
2.148,275.502,31.261
2.445,274.74,18.886
2.077,274.464,15.487
2.029,273.451,12.853
2.029,273.131,6.144
2.433,272.891,
1.921,280.265,27.936
1.691,278.052,30.823
1.921,276.728,19.494
2.133,280.112,19.393
1.729,280.33,41.859
1.96,279.736,34.928
1.844,280.999,45.141
1.825,282.191,51.478
1.979,280.314,46.969
2.075,282.489,49.098
1.864,278.394,33.718
1.729,280.283,38.171
1.998,282.557,54.286
2.267,281.182,49.617
1.998,282.342,51.865
1.998,279.08,32.686
1.921,282.031,42.643
1.691,284.129,45.555
1.979,284.578,49.9
1.96,284.137,45.78
1.979,283.235,49.232
1.614,281.573,38.374
1.652,283.283,39.733
1.326,281.211,43.952
1.691,281.844,46.087
1.518,281.067,46.585
1.633,280.535,42.284
1.768,279.807,31.385
1.614,281.588,40.779
1.537,278.882,47.553
1.652,280.164,60.47
1.595,277.365,50.077
1.479,278.488,46.173
1.383,280.261,59.342
1.614,279.449,48.573
1.556,283.031,59.425
1.691,280.448,44.327
1.825,282.536,43.812
1.787,281.462,31.217
1.364,280.597,17.927
1.268,279.431,15.542
1.172,279.802,15.14
1.46,280.601,14.894
1.46,279.808,10.663
1.71,277.727,15.777
1.518,277.869,21.238
1.21,276.462,24.266
1.383,275.975,23.389
1.518,277.326,22.191
1.422,277.804,22.406
1.537,278.503,26.94
1.633,282.019,56.272
1.441,283.072,59.995
1.671,282.386,55.496
1.46,281.514,52.655
1.537,279.973,49.127
1.499,281.741,71
1.479,280.313,53.67
1.383,280.272,37.312
1.46,281.001,55.373
1.537,282.482,68.774
1.422,282.218,68.752
1.402,277.722,64.807
1.383,278.603,56.507
1.422,278.887,44.921
1.499,281.553,64.546
1.518,281.094,67.586
1.364,281.801,64.429
1.172,279.581,67.658
1.383,280.539,74.974
1.537,282.109,68.173
1.556,280.77,79.954
1.691,281.423,63.894
1.499,282.163,48.917
1.556,282.715,45.376
1.825,280.908,51.609
1.806,278.919,56.93
1.364,277.642,50.012
1.441,279.183,54.286
1.383,280.477,64.609
1.518,279.95,72.876
1.633,277.524,74.96
1.614,277.536,68.241
1.652,278.311,70.048
1.748,278.911,63.451
1.345,279.69,53.676
1.652,279.226,50.021
1.691,281.122,68.636
1.71,281.451,68.707
1.614,281.609,68.428
1.537,281.8,63.418
1.614,283.452,68.915
1.46,283.905,54.756
1.671,284.601,49.691
1.23,282.443,52.592
1.499,281.353,65.802
1.499,277.184,71.128
1.556,277.088,66.197
1.537,278.45,57.972
1.46,278.994,54.875
1.518,279.363,57.813
1.537,280.421,66.976
1.787,281.109,72.31
1.595,280.649,71.941
1.21,280.543,73.238
1.825,280.185,59.559
1.383,280.699,62.659
1.441,280.741,69.281
1.864,281.715,61.088
1.479,281.304,47.117
1.614,283.872,48.498
1.556,282.86,58.557
1.595,283.591,65.208
1.595,283.984,65.019
1.671,283.764,69.942
1.556,284.574,66.56
1.633,285.764,67.436
1.402,284.804,61.744
1.114,282.457,67.786
1.402,280.942,62.587
1.441,281.395,67.399
1.652,282.443,69.813
1.614,283.804,63.061
1.46,287.095,72.834
1.806,287.767,73.02
1.326,287.459,71.57
1.076,288.199,78.762
1.268,289.367,88.905
1.326,289.844,94.463
1.23,287.482,75.15
1.479,289.239,86.532
1.595,290.739,99.133
1.191,290.377,92.523
0.884,289.532,86.187
1.076,288.344,86.841
1.787,285.818,70.752
1.595,285.422,58.975
1.422,284.598,52.836
1.499,285.232,74.801
1.268,283.991,77.543
1.172,284.548,81.389
1.46,285.709,85.907
1.479,286.906,80.235
1.383,287.334,77.907
1.422,288.545,90.155
1.268,285.823,73.129
1.268,285.417,74.829
1.499,287.058,69.239
1.268,285.856,49.911
1.153,286.984,62.795
1.402,288.027,63.112
1.422,288.555,72.225
1.114,287.803,74.487
1.23,287.835,71.348
1.191,287.413,67.127
1.402,286.417,61.239
1.249,286.219,62.493
1.21,286.349,59.567
1.306,287.084,63.551
1.306,289.541,71.619
1.422,290.679,67.21
1.287,290.172,51.942
1.191,288.561,45.781
1.191,286.576,54.875
1.383,285.806,61.986
1.076,285.98,66.476
1.23,285.958,63.45
1.441,286.645,60.898
1.249,286.643,63.761
1.287,287.287,64.583
1.114,287.852,54.928
1.306,286.784,50.69
1.479,288.719,41.15
1.268,287.696,61.212
1.153,287.647,57.636
