@RELATION data

@ATTRIBUTE timestamp DATE "MM/dd/yyyy"
@ATTRIBUTE mortality_rate NUMERIC
@ATTRIBUTE T2M NUMERIC
@ATTRIBUTE PM10 NUMERIC

@DATA
6/22/2007,1.102,287.757,56.441
6/23/2007,1.141,287.568,58.665
6/24/2007,1.412,285.431,52.442
6/25/2007,1.47,285.85,55.59
6/26/2007,1.16,286.012,53.017
6/27/2007,0.986,286.535,46.286
6/28/2007,1.315,286.433,48.515
6/29/2007,1.47,287.738,43.794
6/30/2007,1.18,288.254,27.679
7/1/2007,1.334,288.217,51.11
7/2/2007,1.47,287.646,47.201
7/3/2007,1.218,287.183,48.308
7/4/2007,1.006,287.483,51.324
7/5/2007,1.122,287.306,44.282
7/6/2007,1.412,288.345,55.212
7/7/2007,1.412,287.876,46.725
7/8/2007,1.393,286.918,43.827
7/9/2007,1.238,286.306,44.722
7/10/2007,1.354,287.931,51.716
7/11/2007,1.644,288.567,49.446
7/12/2007,1.18,289.263,35.894
7/13/2007,1.334,288.666,37.79
7/14/2007,1.276,288.228,52.427
7/15/2007,1.199,288.384,45.292
7/16/2007,1.373,289.383,52.622
7/17/2007,1.218,288.409,51.549
7/18/2007,1.47,288.926,52.6
7/19/2007,1.141,288.226,45.472
7/20/2007,1.199,287.439,51.376
7/21/2007,1.044,286.991,54.497
7/22/2007,1.315,288.078,60.016
7/23/2007,1.663,287.263,47.364
7/24/2007,1.431,288.596,56.997
7/25/2007,1.412,289.011,42.858
7/26/2007,0.967,288.521,42.366
7/27/2007,1.567,289.473,41.623
7/28/2007,1.083,289.451,41.997
7/29/2007,1.276,288.624,46.96
7/30/2007,1.354,287.754,47.423
7/31/2007,1.257,288.199,50.256
8/1/2007,1.257,289.549,68.158
8/2/2007,1.238,287.996,48.652
8/3/2007,1.16,289.52,41.3
8/4/2007,1.451,290.796,50.978
8/5/2007,1.199,291.553,64.163
8/6/2007,1.064,288.942,47.844
8/7/2007,1.47,287.374,44.303
8/8/2007,1.393,288.699,50.14
8/9/2007,1.16,288.604,49.079
8/10/2007,1.025,289.153,58.804
8/11/2007,1.218,289.375,59.158
8/12/2007,1.102,288.81,47.474
8/13/2007,1.296,288.816,46.257
8/14/2007,1.238,289.905,41.848
8/15/2007,1.412,288.959,49.149
8/16/2007,1.547,287.264,53.475
8/17/2007,1.218,287.978,52.62
8/18/2007,1.296,288.502,42.328
8/19/2007,1.296,287.818,48.785
8/20/2007,1.141,286.56,46.145
8/21/2007,1.122,289.264,56.158
8/22/2007,1.354,291.138,66.872
8/23/2007,1.47,290.533,59.497
8/24/2007,1.779,290.907,47.081
8/25/2007,1.605,290.582,38.922
8/26/2007,1.334,290.197,45.272
8/27/2007,0.986,288.793,44.672
8/28/2007,1.451,288.921,36.569
8/29/2007,1.199,288.129,44.158
8/30/2007,1.276,288.782,41.177
8/31/2007,1.431,289.43,38.061
9/1/2007,1.334,289.295,37.275
9/2/2007,1.354,289.708,40.076
9/3/2007,1.199,288.501,47.334
9/4/2007,1.257,287.62,43.16
9/5/2007,1.257,289.407,38.385
9/6/2007,1.702,290.678,29.615
9/7/2007,1.238,290.977,36.068
9/8/2007,1.199,289.54,40.754
9/9/2007,1.102,289.575,42.111
9/10/2007,1.006,289.135,45.467
9/11/2007,1.083,287.964,41.787
9/12/2007,1.141,288.491,37.519
9/13/2007,1.083,288.713,39.819
9/14/2007,1.199,288.795,49.87
9/15/2007,1.141,287.086,47.338
9/16/2007,1.218,288.351,51.085
9/17/2007,1.412,285.989,42.247
9/18/2007,1.064,284.551,46.067
9/19/2007,1.528,287.714,47.867
9/20/2007,1.238,288.973,49.839
9/21/2007,1.16,288.749,51.349
9/22/2007,1.064,288.785,41.9
9/23/2007,1.354,289.264,47.46
9/24/2007,1.083,286.745,58.619
9/25/2007,1.509,285.841,47.246
9/26/2007,0.986,283.588,43.958
9/27/2007,1.702,283.555,45.595
9/28/2007,1.18,285.235,38.416
9/29/2007,1.296,285.992,32.172
9/30/2007,1.451,287.016,42.71
10/1/2007,1.296,287.265,36.772
10/2/2007,1.528,287.238,19.519
10/3/2007,1.218,286.982,29.727
10/4/2007,1.122,286.323,43.437
10/5/2007,1.354,285.414,27.643
10/6/2007,1.373,285.678,28.464
10/7/2007,1.567,286.04,32.559
10/8/2007,1.818,286.697,35.462
10/9/2007,1.296,286.961,43.769
10/10/2007,1.528,287.082,32.544
10/11/2007,1.489,285.91,27.358
10/12/2007,1.141,287.855,30.896
10/13/2007,1.257,287.983,25.302
10/14/2007,1.16,287.319,33.665
10/15/2007,1.509,287.331,46.374
10/16/2007,1.489,287.449,46.28
10/17/2007,1.625,284.266,49.813
10/18/2007,1.412,282.661,41.427
10/19/2007,1.296,281.756,28.026
10/20/2007,1.586,282.977,31.786
10/21/2007,1.683,282.72,41.136
10/22/2007,1.644,283.953,36.151
10/23/2007,1.721,282.448,27.621
10/24/2007,1.547,282.005,31.468
10/25/2007,1.489,283.442,24.451
10/26/2007,1.276,283.521,14.934
10/27/2007,1.489,286.499,40.887
10/28/2007,2.108,286.751,52.769
10/29/2007,1.431,283.44,46.809
10/30/2007,1.702,284.128,40.803
10/31/2007,1.334,285.855,35.683
11/1/2007,1.412,285.994,45.181
11/2/2007,1.586,285,42.034
11/3/2007,1.18,285.09,35.466
11/4/2007,1.373,283.332,25.695
11/5/2007,1.683,283.75,33.199
11/6/2007,1.334,282.899,49.931
11/7/2007,1.47,284.81,54.477
11/8/2007,1.315,283.908,53.87
11/9/2007,1.218,282.271,68.777
11/10/2007,1.489,284.493,65.794
11/11/2007,1.393,283.869,53.646
11/12/2007,1.489,277.895,33.208
11/13/2007,1.547,282.555,49.937
11/14/2007,1.315,281.25,35.397
11/15/2007,1.276,277.858,17.43
11/16/2007,1.296,278.647,21.43
11/17/2007,1.373,281.228,39.147
11/18/2007,1.122,281.434,45.964
11/19/2007,1.683,280.887,35.471
11/20/2007,1.567,280.986,24.95
11/21/2007,1.489,281.554,26.651
11/22/2007,1.76,281.046,31.144
11/23/2007,1.47,276.831,33.545
11/24/2007,1.218,279.571,37.785
11/25/2007,1.741,282.193,51.001
11/26/2007,1.47,283.219,33.435
11/27/2007,1.509,282.981,30.649
11/28/2007,1.354,283.202,47.532
11/29/2007,1.509,281.558,50.251
11/30/2007,1.509,284.906,55.815
12/1/2007,1.721,281.867,65.074
12/2/2007,1.373,283.443,62.193
12/3/2007,1.547,282.087,53.81
12/4/2007,1.702,284.239,49.327
12/5/2007,1.586,284.719,58.918
12/6/2007,1.509,285.978,59.635
12/7/2007,1.586,281.57,60.827
12/8/2007,1.47,282.183,58.345
12/9/2007,1.334,281.475,56.383
12/10/2007,1.741,279.989,50.142
12/11/2007,1.393,277.975,24.657
12/12/2007,1.625,277.974,23.686
12/13/2007,1.509,278.234,26.327
12/14/2007,1.489,278.002,14.96
12/15/2007,1.586,276.39,17.286
12/16/2007,1.334,275.775,24.716
12/17/2007,1.431,275.711,18.767
12/18/2007,1.625,275.777,14.369
12/19/2007,1.953,276.643,10.409
12/20/2007,1.973,276.713,12.895
12/21/2007,1.683,277.34,10.795
12/22/2007,1.528,279.582,22.362
12/23/2007,1.393,278.447,28.887
12/24/2007,1.76,282.388,46.342
12/25/2007,1.625,280.842,42.95
12/26/2007,1.837,281.347,40.563
12/27/2007,1.818,283.934,53.492
12/28/2007,2.147,283.644,52.524
12/29/2007,1.702,280.675,50.073
12/30/2007,1.992,280.134,32.588
12/31/2007,1.741,281.193,29.191
1/1/2008,1.985,280.178,17.363
1/2/2008,1.985,276.42,26.968
1/3/2008,1.79,273.548,35.139
1/4/2008,2.141,276.247,15.262
1/5/2008,2.141,277.5,44.151
1/6/2008,2.218,276.667,37.101
1/7/2008,2.608,276.956,40.937
1/8/2008,2.335,278.325,39.862
1/9/2008,2.141,276.267,48.236
1/10/2008,1.401,279.772,41.085
1/11/2008,2.413,275.256,28.589
1/12/2008,1.868,274.432,27.077
1/13/2008,2.802,281.206,47.699
1/14/2008,2.024,279.236,41.158
1/15/2008,2.335,278.748,33.315
1/16/2008,2.296,276.591,37.014
1/17/2008,1.751,277.878,30.315
1/18/2008,2.141,281.049,48.514
1/19/2008,1.713,278.454,47.812
1/20/2008,1.946,278.763,40.8
1/21/2008,1.713,276.761,48.815
1/22/2008,1.635,274.518,43.378
1/23/2008,1.829,282.704,40.637
1/24/2008,1.946,277.504,48.306
1/25/2008,1.829,281.873,57.743
1/26/2008,1.674,281.171,60.901
1/27/2008,2.141,281.347,55.304
1/28/2008,1.868,279.522,48.408
1/29/2008,1.207,280.987,50.702
1/30/2008,1.284,276.603,53.509
1/31/2008,1.985,276.273,64.122
2/1/2008,1.946,275.048,51.537
2/2/2008,1.362,273.528,50.986
2/3/2008,1.518,278.016,55.361
2/4/2008,2.024,277.116,45.571
2/5/2008,1.79,279.269,45.429
2/6/2008,1.207,277.12,43.9
2/7/2008,1.985,281.498,47.616
2/8/2008,1.674,281.667,49.427
2/9/2008,2.024,280.558,35.535
2/10/2008,1.946,277.937,25.023
2/11/2008,1.245,276.61,19.619
2/12/2008,1.518,277.037,24.053
2/13/2008,1.518,275.21,25.986
2/14/2008,1.596,276.33,43.879
2/15/2008,1.44,275.651,42.817
2/16/2008,1.751,272.895,32.614
2/17/2008,1.518,273.346,30.319
2/18/2008,1.596,273.919,26.003
2/19/2008,1.557,273.167,22.706
2/20/2008,1.907,274.808,24.953
2/21/2008,1.635,280.688,58.576
2/22/2008,2.024,280.751,68.547
2/23/2008,1.557,281.054,58.526
2/24/2008,1.596,279.719,64.132
2/25/2008,1.985,278.655,60.926
2/26/2008,1.401,279.621,71.886
2/27/2008,1.713,278.486,63.502
2/28/2008,1.557,278.609,57.129
2/29/2008,1.751,279.376,66.082
3/1/2008,1.713,279.466,72.209
3/2/2008,1.284,278.987,68.672
3/3/2008,1.79,274.655,64.102
3/4/2008,1.868,275.036,63.229
3/5/2008,1.596,277.444,59.428
3/6/2008,1.479,281.16,67.233
3/7/2008,2.257,278.535,67.202
3/8/2008,1.207,279.635,67.27
3/9/2008,1.09,277.221,64.088
3/10/2008,1.635,277.377,59.808
3/11/2008,1.907,277.882,67.185
3/12/2008,1.674,278.296,76.664
3/13/2008,1.674,278.531,72.017
3/14/2008,1.323,279.163,62.082
3/15/2008,1.79,278.795,51.135
3/16/2008,1.635,278.096,75.556
3/17/2008,1.284,276.093,70.982
3/18/2008,1.985,276.255,64.395
3/19/2008,1.674,277.109,59.243
3/20/2008,1.518,278.801,65.624
3/21/2008,2.102,275.956,74.122
3/22/2008,1.401,274.9,78.703
3/23/2008,1.829,274.661,73.905
3/24/2008,1.245,273.608,78.699
3/25/2008,1.829,274.765,78.496
3/26/2008,1.751,275.35,58.157
3/27/2008,2.218,277.38,42.537
3/28/2008,1.751,278.002,56.405
3/29/2008,1.674,279.457,67.638
3/30/2008,1.362,279.825,68.057
3/31/2008,1.907,280.161,56.451
4/1/2008,2.141,281.171,73.768
4/2/2008,1.518,282.214,67.763
4/3/2008,1.868,283.276,51.955
4/4/2008,1.635,281.287,56.628
4/5/2008,1.596,277.099,68.87
4/6/2008,1.829,274.344,79.189
4/7/2008,1.713,276.238,67.615
4/8/2008,2.102,276.446,62.253
4/9/2008,1.674,277.484,63.941
4/10/2008,1.635,277.629,58.605
4/11/2008,1.635,277.676,58.222
4/12/2008,1.751,277.804,67.386
4/13/2008,1.596,278.013,70.075
4/14/2008,2.024,277.08,59.975
4/15/2008,1.012,277.098,59.772
4/16/2008,1.44,277.714,68.208
4/17/2008,1.635,277.721,79.006
4/18/2008,1.518,279.391,78.256
4/19/2008,1.401,279.545,89.58
4/20/2008,1.323,280.006,82.845
4/21/2008,1.284,280.533,77.628
4/22/2008,1.946,281.691,76.081
4/23/2008,1.557,281.697,59.297
4/24/2008,1.401,281.338,58.435
4/25/2008,1.713,282.448,62.156
4/26/2008,1.79,284.936,58.547
4/27/2008,1.751,283.451,55.368
4/28/2008,1.674,281.337,66.505
4/29/2008,1.751,280.079,63.148
4/30/2008,1.635,281.498,78.258
5/1/2008,1.323,281.127,72.293
5/2/2008,1.713,282.086,64.775
5/3/2008,1.674,285.822,57.389
5/4/2008,1.09,287.572,73.973
5/5/2008,1.557,286.76,67.858
5/6/2008,1.751,286.757,84.985
5/7/2008,1.323,286.925,86.056
5/8/2008,1.323,286.922,91.578
5/9/2008,1.168,288.649,86.025
5/10/2008,1.284,289.408,90.048
5/11/2008,1.245,288.379,104.152
5/12/2008,1.557,286.239,93.256
5/13/2008,1.362,283.367,77.322
5/14/2008,1.245,282.375,79.916
5/15/2008,1.596,283.043,68.632
5/16/2008,1.635,283.204,56.655
5/17/2008,1.362,281.703,69.281
5/18/2008,1.518,281.456,75.61
5/19/2008,1.635,281.163,74.434
5/20/2008,1.168,281.973,74.898
5/21/2008,1.751,283.133,87.1
5/22/2008,1.284,285.118,101.882
5/23/2008,1.907,285.898,105.693
5/24/2008,1.479,284.464,94.628
5/25/2008,1.362,285.722,98.797
5/26/2008,1.479,285.209,94.77
5/27/2008,1.479,284.776,88.585
5/28/2008,1.245,286.426,70.562
5/29/2008,1.44,288.252,69.19
5/30/2008,1.323,286.721,78.759
5/31/2008,1.674,288.313,85.707
6/1/2008,1.596,285.655,80.343
6/2/2008,1.596,288.122,69.365
6/3/2008,1.868,286.285,63.774
6/4/2008,1.051,287.497,56.289
6/5/2008,0.817,287.525,66.593
6/6/2008,1.168,285.964,65.603
6/7/2008,1.207,287.384,75.48
6/8/2008,1.596,289.596,62.208
6/9/2008,0.934,290.247,46.795
6/10/2008,1.051,287.339,52.581
6/11/2008,1.168,285.164,52.784
6/12/2008,1.245,283.853,63.798
6/13/2008,1.44,283.779,58.576
6/14/2008,1.44,283.667,56.49
6/15/2008,1.129,283.512,54.73
6/16/2008,1.79,284.461,56.749
6/17/2008,1.479,285.004,64.55
6/18/2008,1.596,285.531,51.175
6/19/2008,1.635,285.947,56.88
6/20/2008,1.129,285.027,56.486
6/21/2008,1.245,284.364,50.918
6/22/2008,1.751,286.306,50.787
6/23/2008,1.362,285.621,59.661
6/24/2008,0.778,285.637,60.421
6/25/2008,1.168,286.939,55.807
6/26/2008,1.323,285.833,48.592
6/27/2008,1.596,286.393,49.666
6/28/2008,1.596,287.436,49.497
6/29/2008,1.168,286.763,51.303
6/30/2008,1.168,287.434,48.55
7/1/2008,1.479,291.017,58.684
7/2/2008,1.596,289.147,51.355
7/3/2008,1.051,287.494,48.065
7/4/2008,1.207,287.784,54.124
7/5/2008,1.596,287.072,60.445
7/6/2008,1.401,287.024,51.633
7/7/2008,1.518,286.073,59.606
7/8/2008,1.362,285.279,53.203
7/9/2008,0.973,286.673,59.395
7/10/2008,1.362,287.294,51.792
7/11/2008,1.323,285.238,55.98
7/12/2008,1.323,284.869,48.223
7/13/2008,1.401,286.939,49.613
7/14/2008,1.129,288.897,42.3
7/15/2008,1.635,289.106,39.757
7/16/2008,1.79,286.628,41.539
7/17/2008,1.907,285.716,32.784
7/18/2008,1.207,286.778,34.906
7/19/2008,1.323,286.412,43.116
7/20/2008,1.323,285.448,45.068
7/21/2008,1.362,286.533,48.154
7/22/2008,1.012,289.764,35.002
7/23/2008,1.479,291.334,38.154
7/24/2008,1.401,289.642,53.336
7/25/2008,1.362,291.666,87.242
7/26/2008,1.207,291.349,79.601
7/27/2008,1.751,291.626,69.874
7/28/2008,1.207,291.977,84.636
7/29/2008,1.207,290.934,71.726
7/30/2008,1.362,289.686,40.217
7/31/2008,1.401,291.114,64.395
8/1/2008,1.323,289.083,59.104
8/2/2008,1.09,288.02,45.993
8/3/2008,1.362,287.446,47.061
8/4/2008,1.362,288.035,43.406
8/5/2008,1.207,288.315,42.891
8/6/2008,1.168,289.908,31.841
8/7/2008,0.973,288.889,45.286
8/8/2008,1.245,286.808,49.918
8/9/2008,1.44,286.618,37.497
8/10/2008,1.284,287.686,45.375
8/11/2008,1.284,287.242,40.837
8/12/2008,1.207,286.463,45.336
8/13/2008,1.44,285.638,50
8/14/2008,0.934,286.247,43.964
8/15/2008,1.596,286.878,46.455
8/16/2008,1.479,287.645,44.43
8/17/2008,1.09,287.264,49.863
8/18/2008,1.829,286.418,28.912
8/19/2008,1.323,287.723,34.516
8/20/2008,0.934,287.116,53.183
8/21/2008,1.245,287.005,50.87
8/22/2008,1.362,285.181,52.121
8/23/2008,1.518,286.579,49.319
8/24/2008,1.284,287.444,42.909
8/25/2008,1.284,288.214,37.609
8/26/2008,1.518,288.528,34.4
8/27/2008,1.635,289.141,40.325
8/28/2008,1.245,289.475,33.356
8/29/2008,0.856,290.274,27.104
8/30/2008,1.635,291.095,28.692
8/31/2008,1.129,289.88,47.811
9/1/2008,1.401,286.474,41.181
9/2/2008,1.985,284.862,37.771
9/3/2008,1.129,284.243,39.621
9/4/2008,1.012,284.166,36.733
9/5/2008,1.907,283.828,37.931
9/6/2008,1.207,285.795,54.292
9/7/2008,1.751,286.257,54.915
9/8/2008,1.479,286.173,49.189
9/9/2008,1.051,285.308,32.532
9/10/2008,1.129,287.104,41.608
9/11/2008,1.44,288.497,37.45
9/12/2008,1.245,287.007,38.227
9/13/2008,1.751,287.43,41.916
9/14/2008,1.44,286.203,46.101
9/15/2008,1.674,285.045,43.77
9/16/2008,1.674,284.354,37.881
9/17/2008,1.635,284.996,32.059
9/18/2008,1.207,285.362,38.757
9/19/2008,1.362,286.658,42.302
9/20/2008,0.973,286.796,38.699
9/21/2008,1.168,286.805,46.093
9/22/2008,1.051,285.141,46.029
9/23/2008,1.518,284.196,41.806
9/24/2008,1.129,285.682,43.115
9/25/2008,1.09,286.056,45.84
9/26/2008,1.362,284.615,41.984
9/27/2008,1.401,285.552,53.929
9/28/2008,1.44,282.36,36.816
9/29/2008,1.518,283.149,37.305
9/30/2008,1.596,282.564,38.384
10/1/2008,1.284,281.812,41.013
10/2/2008,1.051,280.476,40.369
10/3/2008,1.323,279.259,46.929
10/4/2008,1.596,281.208,42.5
10/5/2008,1.985,280.527,42.297
10/6/2008,1.518,282.113,28.474
10/7/2008,1.674,285.982,27.659
10/8/2008,1.129,284.137,39.126
10/9/2008,1.44,284.119,39.627
10/10/2008,1.362,286.61,47.141
10/11/2008,1.713,285.82,39.565
10/12/2008,1.401,284.321,34.586
10/13/2008,1.245,285.565,42.397
10/14/2008,1.09,283.416,31.411
10/15/2008,1.751,281.707,38.424
10/16/2008,1.245,280.948,41.832
10/17/2008,1.907,281.383,37.793
10/18/2008,1.401,282.66,42.032
10/19/2008,1.596,284.125,47.689
10/20/2008,1.09,284.19,50.097
10/21/2008,1.79,279.915,47.188
10/22/2008,1.284,280.954,37.198
10/23/2008,1.362,284.262,48.375
10/24/2008,1.868,281.334,43.299
10/25/2008,1.479,282.927,51.916
10/26/2008,1.401,281.494,49.04
10/27/2008,0.739,278.501,43.667
10/28/2008,1.284,274.88,39.463
10/29/2008,1.946,275.851,39.819
10/30/2008,1.829,276.408,35.031
10/31/2008,1.713,277.151,43.559
11/1/2008,1.868,278.248,39.295
11/2/2008,1.946,279.04,45.028
11/3/2008,1.985,280.431,33.364
11/4/2008,1.713,281.109,40.552
11/5/2008,1.635,280.682,36.735
11/6/2008,1.751,281.226,19.505
11/7/2008,1.284,280.954,20.642
11/8/2008,1.012,281.55,37.118
11/9/2008,1.713,277.95,49.111
11/10/2008,1.401,279.094,46.474
11/11/2008,1.674,280.081,46.955
11/12/2008,1.284,279.395,30.385
11/13/2008,1.479,281.927,36.446
11/14/2008,1.323,283.971,46.983
11/15/2008,1.207,282.288,45.852
11/16/2008,1.557,278.521,42.646
11/17/2008,1.713,279.115,28.964
11/18/2008,1.401,280.691,35.075
11/19/2008,1.596,282.032,47.247
11/20/2008,1.985,280.476,45.634
11/21/2008,1.557,276.359,48.486
11/22/2008,1.596,272.859,47.821
11/23/2008,1.557,275.742,40.294
11/24/2008,1.245,276.591,44.224
11/25/2008,1.168,276.863,37.603
11/26/2008,1.284,281.597,37.458
11/27/2008,1.946,279.373,41.809
11/28/2008,1.829,275.245,23.027
11/29/2008,1.674,274.173,21.584
11/30/2008,1.596,271.206,24.294
12/1/2008,1.907,273.314,35.626
12/2/2008,1.518,273.488,34.327
12/3/2008,1.44,273.178,34.112
12/4/2008,1.985,275.307,27.326
12/5/2008,2.141,275.275,25.332
12/6/2008,1.362,273.331,28.102
12/7/2008,1.674,273.338,30.888
12/8/2008,2.024,277.611,31.548
12/9/2008,1.713,274.707,28.365
12/10/2008,2.141,275.656,27.214
12/11/2008,2.296,274.449,22.937
12/12/2008,2.374,275.735,22.317
12/13/2008,2.024,277.552,30.894
12/14/2008,2.569,275.914,13.876
12/15/2008,2.063,274.871,18.904
12/16/2008,1.868,278.519,31.221
12/17/2008,1.79,277.466,31.639
12/18/2008,2.141,280.743,42.971
12/19/2008,2.063,277.917,35.463
12/20/2008,2.18,278.292,32.642
12/21/2008,2.452,282.669,48.695
12/22/2008,1.946,280.908,34.857
12/23/2008,1.596,279.162,35.555
12/24/2008,2.141,278.181,33.596
12/25/2008,2.18,278.04,24.515
12/26/2008,2.686,276.099,32.686
12/27/2008,1.946,274.153,30.21
12/28/2008,2.841,275.43,37.494
12/29/2008,2.063,274.814,33.754
12/30/2008,2.257,273.016,27.827
12/31/2008,2.063,271.444,
1/1/2008,1.954,280.53,20.646
1/2/2008,2.256,276.449,21.989
1/3/2008,1.954,273.572,28.654
1/4/2008,2.012,276.68,14.279
1/5/2008,1.753,277.776,45.241
1/6/2008,1.868,276.825,35.345
1/7/2008,1.739,277.785,44.811
1/8/2008,1.998,279.368,42.997
1/9/2008,1.911,276.931,46.583
1/10/2008,2.156,280.25,42.214
1/11/2008,2.271,275.507,24.978
1/12/2008,1.796,276.172,26.055
1/13/2008,2.012,281.536,49.52
1/14/2008,1.739,279.372,42.529
1/15/2008,2.113,279.836,32.357
1/16/2008,2.069,277.041,30.37
1/17/2008,1.724,279.046,34.782
1/18/2008,1.782,282.01,46.094
1/19/2008,1.437,280.601,45.241
1/20/2008,1.624,282.067,42.143
1/21/2008,1.897,280.281,44.843
1/22/2008,1.753,276.685,35.308
1/23/2008,1.667,282.934,37.354
1/24/2008,1.437,278.274,46.086
1/25/2008,1.667,281.647,53.013
1/26/2008,1.523,281.185,56.851
1/27/2008,1.451,281.079,52.601
1/28/2008,1.495,279.293,41.379
1/29/2008,1.825,281.026,47.614
1/30/2008,1.423,277.214,51.799
1/31/2008,1.336,277.123,61.884
2/1/2008,1.724,275.49,53.333
2/2/2008,1.71,275.395,50.863
2/3/2008,1.595,278.553,53.401
2/4/2008,1.624,277.306,46.223
2/5/2008,1.782,280.377,49.624
2/6/2008,1.71,278.001,42.474
2/7/2008,1.782,282.133,42.714
2/8/2008,1.71,281.386,41.233
2/9/2008,1.566,280.52,24.181
2/10/2008,1.308,277.916,16.607
2/11/2008,1.796,276.806,12.105
2/12/2008,1.667,277.171,12.199
2/13/2008,1.509,276.293,22.298
2/14/2008,1.437,276.086,29.566
2/15/2008,1.437,276.043,29.909
2/16/2008,1.552,273.033,23.841
2/17/2008,1.883,273.327,18.76
2/18/2008,1.739,273.163,24.838
2/19/2008,1.423,273.122,16.985
2/20/2008,1.667,275.046,19.628
2/21/2008,1.969,281.12,55.196
2/22/2008,1.61,281.626,63.422
2/23/2008,1.466,281.322,55.225
2/24/2008,1.451,279.618,61.962
2/25/2008,1.437,278.584,54.346
2/26/2008,2.113,280.054,70.662
2/27/2008,1.71,278.541,61.43
2/28/2008,1.566,278.245,49.212
2/29/2008,1.739,279.684,61.26
3/1/2008,1.897,280.192,71.828
3/2/2008,1.883,279.42,69.91
3/3/2008,1.638,275.01,64.992
3/4/2008,1.566,276.019,51.191
3/5/2008,1.495,277.552,49.589
3/6/2008,1.638,280.949,66.323
3/7/2008,1.739,279.038,65.819
3/8/2008,1.983,280.046,65.035
3/9/2008,1.739,277.407,64.368
3/10/2008,1.552,278.214,63.79
3/11/2008,1.667,278.673,69.638
3/12/2008,1.48,278.843,77.964
3/13/2008,1.552,279.226,69.84
3/14/2008,1.495,279.124,55.105
3/15/2008,1.681,280.325,36.796
3/16/2008,1.437,278.592,72.228
3/17/2008,1.811,276.457,59.771
3/18/2008,1.768,276.056,51.623
3/19/2008,1.595,277.372,55.429
3/20/2008,1.681,279.143,64.796
3/21/2008,1.509,277.045,74.212
3/22/2008,1.48,275.703,73.877
3/23/2008,1.595,275.602,71.167
3/24/2008,1.825,274.988,67.092
3/25/2008,1.926,275.931,71.075
3/26/2008,1.739,277.03,42.47
3/27/2008,1.825,277.391,46.284
3/28/2008,1.408,278.962,61.652
3/29/2008,1.523,279.721,67.64
3/30/2008,1.552,280.265,67.394
3/31/2008,1.782,280.237,53.019
4/1/2008,1.94,281.864,72.543
4/2/2008,1.696,282.387,64.279
4/3/2008,1.696,283.475,51.069
4/4/2008,1.811,281.566,53.962
4/5/2008,1.739,278.26,62.353
4/6/2008,1.667,274.899,69.553
4/7/2008,1.983,276.471,64.629
4/8/2008,2.069,276.396,55.584
4/9/2008,1.509,277.606,60.999
4/10/2008,1.868,278.046,55.566
4/11/2008,1.825,277.699,59.403
4/12/2008,1.839,278.29,67.44
4/13/2008,1.71,278.668,69.886
4/14/2008,1.552,278.115,58.754
4/15/2008,1.61,277.412,59.976
4/16/2008,1.408,278.244,59.775
4/17/2008,1.509,278.176,76.835
4/18/2008,1.696,279.492,72.992
4/19/2008,1.437,280.205,82.601
4/20/2008,1.365,280.663,73.222
4/21/2008,1.638,281.577,69.323
4/22/2008,1.466,283.233,65.732
4/23/2008,1.696,283.015,58.157
4/24/2008,1.265,282.387,62.711
4/25/2008,1.724,282.998,61.597
4/26/2008,1.581,285.195,60.33
4/27/2008,1.107,283.615,54.591
4/28/2008,1.552,281.195,64.428
4/29/2008,1.753,280.436,60.785
4/30/2008,1.48,281.16,71.705
5/1/2008,1.308,281.415,67.537
5/2/2008,1.451,282.388,56.756
5/3/2008,1.509,286.859,62.683
5/4/2008,1.61,288.282,68.54
5/5/2008,1.509,286.786,64.594
5/6/2008,1.437,288.044,83.421
5/7/2008,1.423,288.732,89.998
5/8/2008,1.38,289.361,97.74
5/9/2008,1.466,289.082,80.862
5/10/2008,1.552,289.631,80.89
5/11/2008,1.581,289.923,94.997
5/12/2008,1.653,288.664,95.793
5/13/2008,1.566,285.625,72.875
5/14/2008,1.293,284.63,74.886
5/15/2008,1.351,284.422,72.613
5/16/2008,1.365,284.065,53.945
5/17/2008,1.25,282.897,58.01
5/18/2008,1.236,282.694,76.243
5/19/2008,1.451,281.987,74.478
5/20/2008,1.566,283.016,74.918
5/21/2008,1.25,284.895,84.502
5/22/2008,1.451,286.535,93.681
5/23/2008,1.293,286.993,93.626
5/24/2008,1.48,286.085,96.838
5/25/2008,1.48,285.735,90.23
5/26/2008,1.336,285.143,91.922
5/27/2008,1.351,284.909,78.22
5/28/2008,1.48,286.287,58.262
5/29/2008,1.451,287.996,69.12
5/30/2008,1.38,287.523,64.063
5/31/2008,1.437,288.754,72.235
6/1/2008,1.207,287.208,71.387
6/2/2008,1.394,288.595,61.478
6/3/2008,1.523,286.992,64.15
6/4/2008,1.509,286.886,57.672
6/5/2008,1.408,286.922,57.921
6/6/2008,1.423,285.805,64.438
6/7/2008,1.178,286.901,63.945
6/8/2008,1.092,288.9,63.491
6/9/2008,1.02,290.044,48.642
6/10/2008,1.336,287.471,53.428
6/11/2008,1.25,285.858,53.919
6/12/2008,1.308,284.498,57.876
6/13/2008,1.48,284.116,60.478
6/14/2008,1.121,284.676,60.302
6/15/2008,1.451,284.232,56.669
6/16/2008,1.408,284.854,57.839
6/17/2008,1.667,285.26,61.593
6/18/2008,1.365,285.424,52.775
6/19/2008,1.408,286.289,55.599
6/20/2008,1.107,285.37,56.467
